flight_id,flight_number,airline_iata,aircraft_type,flight_date,scheduled_departure,destination_airport,distance_km,passengers,fuel_kg,flight_type
FLT_20250811_0040,BA8909,BA,A320,2025-08-11,12:15,TLS,701,140,5123,domestic
FLT_20250811_0041,AF134,AF,A320,2025-08-11,18:00,LHR,394,93,7160,european
FLT_20250811_0042,KL6109,KL,A333,2025-08-11,11:45,NCE,531,170,5103,international
FLT_20250811_0043,FR4703,FR,B738,2025-08-11,07:00,MUC,473,132,2833,domestic
FLT_20250811_0044,LH6512,LH,A320,2025-08-11,19:30,NCE,1696,107,4648,international
FLT_20250811_0045,LH3189,LH,B738,2025-08-11,16:45,MAD,788,90,2715,domestic
FLT_20250811_0046,FR8328,FR,B738,2025-08-11,07:15,MUC,910,176,3981,international
FLT_20250811_0047,BA7403,BA,B738,2025-08-11,07:30,NCE,1365,124,3881,domestic
FLT_20250811_0048,LH4153,LH,A320,2025-08-11,22:00,FCO,1922,140,3037,international
FLT_20250811_0049,W65789,W6,A320,2025-08-11,12:45,MUC,1980,169,5496,european
FLT_20250811_0050,LH6668,LH,A333,2025-08-11,08:15,MUC,965,128,2704,domestic
FLT_20250811_0051,AF1530,AF,A320,2025-08-11,15:15,FCO,476,124,5668,domestic
FLT_20250811_0052,FR228,FR,A320,2025-08-11,11:30,FRA,1540,149,2336,international
FLT_20250811_0053,BA9800,BA,A333,2025-08-11,14:45,FRA,1716,113,6364,european
FLT_20250811_0054,W69157,W6,A333,2025-08-11,23:00,MAD,1992,101,3247,domestic
FLT_20250811_0055,KL6190,KL,B738,2025-08-11,21:45,AMS,912,107,7354,international
FLT_20250811_0056,KL2073,KL,A333,2025-08-11,21:30,AMS,462,170,6022,european
FLT_20250811_0057,LH5570,LH,A320,2025-08-11,20:45,TLS,1560,85,6104,domestic
FLT_20250811_0058,LH802,LH,A333,2025-08-11,20:15,AMS,1092,159,6601,domestic
FLT_20250811_0059,AF4303,AF,A320,2025-08-11,22:45,NCE,1905,135,5355,european
FLT_20250811_0060,FR7988,FR,A320,2025-08-11,11:00,FRA,1578,137,6641,european
FLT_20250811_0061,BA9124,BA,A333,2025-08-11,14:15,TLS,1341,118,3946,international
FLT_20250811_0062,BA7564,BA,A333,2025-08-11,18:15,TLS,918,106,2491,european
FLT_20250811_0063,FR1393,FR,A320,2025-08-11,11:30,FRA,1038,166,6503,european
FLT_20250811_0064,LH8084,LH,A333,2025-08-11,22:15,FRA,1251,123,3756,european
FLT_20250811_0065,FR2611,FR,A333,2025-08-11,15:30,LHR,1139,106,7824,domestic
FLT_20250811_0066,FR8310,FR,A333,2025-08-11,20:30,TLS,1944,84,6051,domestic
FLT_20250811_0067,LH8867,LH,A333,2025-08-11,08:15,MAD,635,95,4024,international
FLT_20250811_0068,LH5569,LH,B738,2025-08-11,23:30,FCO,616,170,2252,european
FLT_20250811_0069,AF3326,AF,A320,2025-08-11,06:30,LYS,1799,81,7474,international
FLT_20250811_0070,W6197,W6,A320,2025-08-11,16:15,AMS,510,85,2971,domestic
FLT_20250811_0071,KL1157,KL,A333,2025-08-11,09:30,BCN,1288,108,3041,domestic
FLT_20250811_0072,U2418,U2,A320,2025-08-11,11:00,LHR,855,80,7612,international
FLT_20250811_0073,FR1656,FR,B738,2025-08-11,12:00,MUC,613,165,5679,european
FLT_20250811_0074,FR3541,FR,B738,2025-08-11,09:30,NCE,1975,92,7159,european
FLT_20250811_0075,KL8188,KL,B738,2025-08-11,16:15,MUC,1265,157,5696,european
FLT_20250811_0076,FR8369,FR,A333,2025-08-11,08:45,NCE,952,157,7950,domestic
FLT_20250811_0077,AF1743,AF,B738,2025-08-11,14:30,MAD,1098,120,5862,european
FLT_20250811_0078,U28207,U2,B738,2025-08-11,08:00,MAD,845,80,7700,domestic
FLT_20250811_0079,W64412,W6,A320,2025-08-11,23:30,NCE,818,143,6885,european
FLT_20250811_0080,FR8468,FR,B738,2025-08-11,13:00,LHR,988,88,4578,international
FLT_20250811_0081,KL3473,KL,A320,2025-08-11,13:45,TLS,1649,132,2990,european
FLT_20250811_0082,LH4454,LH,A320,2025-08-11,13:45,LHR,1048,89,5162,domestic
FLT_20250811_0083,LH6114,LH,B738,2025-08-11,07:15,NCE,1034,153,2123,domestic
FLT_20250811_0084,W67524,W6,A333,2025-08-11,18:30,FCO,1503,158,7047,international
FLT_20250811_0085,KL7153,KL,A320,2025-08-11,07:00,LHR,1502,169,4968,european
FLT_20250811_0086,BA4269,BA,B738,2025-08-11,09:45,AMS,936,81,6458,european
FLT_20250811_0087,U24222,U2,A333,2025-08-11,07:30,FRA,753,118,4791,european
FLT_20250811_0088,FR9053,FR,A320,2025-08-11,13:30,LYS,1675,110,5784,international
FLT_20250811_0089,KL5182,KL,A333,2025-08-11,19:15,TLS,383,118,7507,european
FLT_20250811_0090,AF9880,AF,A333,2025-08-11,22:00,LYS,590,176,7079,domestic
FLT_20250811_0091,FR5883,FR,B738,2025-08-11,08:15,LHR,1190,113,2014,domestic
FLT_20250811_0092,AF1047,AF,A320,2025-08-11,22:15,FRA,1901,155,2791,domestic
FLT_20250811_0093,BA7245,BA,A320,2025-08-11,06:30,LHR,538,98,5410,international
FLT_20250811_0094,AF8121,AF,B738,2025-08-11,11:00,TLS,1974,142,2253,domestic
FLT_20250811_0095,BA7983,BA,A333,2025-08-11,22:30,MAD,347,144,7808,international
FLT_20250811_0096,FR9359,FR,A333,2025-08-11,14:00,LHR,998,94,5341,domestic
FLT_20250811_0097,LH3047,LH,A320,2025-08-11,07:45,LYS,1460,134,4478,domestic
FLT_20250811_0098,FR375,FR,A320,2025-08-11,16:45,AMS,451,171,6345,european
FLT_20250811_0099,W61509,W6,B738,2025-08-11,18:00,MAD,1730,122,5025,international
FLT_20250811_0100,AF6203,AF,B738,2025-08-11,15:30,MAD,666,96,5499,domestic
FLT_20250811_0101,W64858,W6,A320,2025-08-11,10:45,MUC,1722,116,2228,international
FLT_20250811_0102,U22237,U2,A333,2025-08-11,15:45,MAD,1517,104,6780,domestic
FLT_20250811_0103,FR9742,FR,A320,2025-08-11,19:45,LHR,1021,178,5459,domestic
FLT_20250811_0104,U29049,U2,A320,2025-08-11,09:45,FRA,1567,169,5913,european
FLT_20250811_0105,KL3574,KL,B738,2025-08-11,11:45,BCN,504,166,7188,international
FLT_20250811_0106,LH3209,LH,A320,2025-08-11,08:15,BCN,1201,161,7552,international
FLT_20250811_0107,BA7487,BA,A333,2025-08-11,14:30,LYS,389,113,6883,european
FLT_20250811_0108,FR9173,FR,A320,2025-08-11,22:45,MAD,768,100,5805,domestic
FLT_20250811_0109,U27892,U2,B738,2025-08-11,15:30,FCO,634,179,2697,european
FLT_20250811_0110,BA5577,BA,B738,2025-08-11,13:15,FCO,1232,154,2130,domestic
FLT_20250811_0111,FR4978,FR,A320,2025-08-11,20:00,LYS,589,104,6906,european
FLT_20250811_0112,AF3935,AF,B738,2025-08-11,17:45,FRA,1829,125,3309,international
FLT_20250811_0113,LH441,LH,A333,2025-08-11,17:30,BCN,1891,165,2188,international
FLT_20250811_0114,KL6077,KL,A320,2025-08-11,17:00,NCE,1967,170,4094,domestic
FLT_20250811_0115,FR3578,FR,A333,2025-08-11,18:00,NCE,1977,87,5753,european
FLT_20250811_0116,BA5163,BA,A333,2025-08-11,22:30,LYS,1136,159,5335,european
FLT_20250811_0117,FR7332,FR,A333,2025-08-11,23:30,TLS,1006,100,3181,domestic
FLT_20250811_0118,LH784,LH,B738,2025-08-11,10:45,BCN,374,95,6492,domestic
FLT_20250811_0119,W6107,W6,B738,2025-08-11,08:15,TLS,1844,136,7655,domestic
FLT_20250811_0120,BA1790,BA,A333,2025-08-11,08:00,MUC,1941,174,3259,international
FLT_20250811_0121,U29516,U2,B738,2025-08-11,23:45,FRA,1279,152,5942,domestic
FLT_20250811_0122,FR4129,FR,B738,2025-08-11,23:30,BCN,897,124,2183,international
FLT_20250811_0123,FR4360,FR,B738,2025-08-11,17:00,LHR,1100,113,7488,international
FLT_20250811_0124,FR5364,FR,A320,2025-08-11,15:15,LHR,1881,171,7115,domestic
FLT_20250811_0125,AF2144,AF,A333,2025-08-11,06:45,MAD,1245,111,6316,domestic
FLT_20250811_0126,KL1919,KL,B738,2025-08-11,07:00,FCO,1088,120,3575,domestic
FLT_20250811_0127,KL2962,KL,A333,2025-08-11,11:15,TLS,1017,171,2414,international
FLT_20250811_0128,BA8997,BA,A333,2025-08-11,19:15,FCO,436,81,4040,european
FLT_20250811_0129,FR5093,FR,B738,2025-08-11,07:15,LYS,1185,120,6313,international
FLT_20250811_0130,BA1796,BA,A320,2025-08-11,09:30,NCE,1492,173,4206,international
FLT_20250811_0131,U21373,U2,B738,2025-08-11,07:30,FCO,1898,111,2003,european
FLT_20250811_0132,FR5835,FR,A320,2025-08-11,07:15,BCN,538,147,2370,european
FLT_20250811_0133,BA2903,BA,B738,2025-08-11,19:00,MUC,1833,120,2301,domestic
FLT_20250811_0134,W61769,W6,B738,2025-08-11,12:15,AMS,1058,176,7787,international
FLT_20250811_0135,AF3045,AF,B738,2025-08-11,14:15,MUC,1676,151,7099,european
FLT_20250811_0136,AF7706,AF,B738,2025-08-11,07:00,MAD,310,134,5663,domestic
FLT_20250811_0137,U24994,U2,B738,2025-08-11,20:30,LYS,1898,80,2686,domestic
FLT_20250811_0138,AF6260,AF,A320,2025-08-11,21:15,NCE,871,145,2538,european
FLT_20250811_0139,U24477,U2,A320,2025-08-11,17:30,TLS,628,139,6896,domestic
FLT_20250811_0140,KL3701,KL,A320,2025-08-11,09:15,TLS,1173,109,4457,international
FLT_20250811_0141,AF6284,AF,A320,2025-08-11,07:00,TLS,1998,109,7773,domestic
FLT_20250811_0142,KL9571,KL,A320,2025-08-11,14:15,MAD,405,163,6669,international
FLT_20250811_0143,AF7878,AF,A333,2025-08-11,22:45,BCN,573,96,7217,european
FLT_20250811_0144,LH6383,LH,B738,2025-08-11,20:15,NCE,466,169,7351,european
FLT_20250811_0145,AF8618,AF,A320,2025-08-11,09:30,LHR,1881,120,2997,domestic
FLT_20250811_0146,W66315,W6,B738,2025-08-11,07:30,FRA,1571,149,2689,european
FLT_20250811_0147,KL703,KL,A320,2025-08-11,23:30,MAD,1574,95,5986,european
FLT_20250811_0148,KL4161,KL,A333,2025-08-11,07:00,LHR,1900,167,5420,european
FLT_20250811_0149,AF5064,AF,B738,2025-08-11,12:00,LHR,1977,129,7933,international
FLT_20250811_0150,W68349,W6,B738,2025-08-11,11:00,LHR,426,134,4620,international
FLT_20250811_0151,BA882,BA,A333,2025-08-11,22:30,BCN,658,165,5700,international
FLT_20250811_0152,LH3368,LH,A320,2025-08-11,08:15,FRA,829,101,3575,domestic
FLT_20250811_0153,U25917,U2,B738,2025-08-11,11:45,BCN,344,153,4795,european
FLT_20250811_0154,LH6505,LH,B738,2025-08-11,07:00,AMS,1510,105,2724,international
FLT_20250811_0155,BA8177,BA,A320,2025-08-11,20:15,TLS,1845,160,2765,international
FLT_20250811_0156,FR7215,FR,A320,2025-08-11,18:30,MAD,1304,119,7353,international
FLT_20250811_0157,FR827,FR,B738,2025-08-11,18:15,AMS,1460,93,5866,domestic
FLT_20250811_0158,U29233,U2,A333,2025-08-11,14:00,NCE,1778,138,4722,international
FLT_20250811_0159,U25017,U2,A333,2025-08-11,13:30,FRA,927,172,2590,european
FLT_20250811_0160,W6542,W6,A320,2025-08-11,14:00,TLS,662,110,7784,domestic
FLT_20250811_0161,KL6494,KL,B738,2025-08-11,17:30,TLS,1514,145,3813,international
FLT_20250811_0162,LH5890,LH,A333,2025-08-11,10:15,BCN,753,116,7445,international
FLT_20250811_0163,W63641,W6,A333,2025-08-11,22:00,NCE,1323,104,2895,european
FLT_20250811_0164,AF1758,AF,B738,2025-08-11,21:45,AMS,731,99,7093,european
FLT_20250811_0165,AF2147,AF,A320,2025-08-11,20:00,FRA,361,139,2343,european
FLT_20250811_0166,FR4540,FR,A333,2025-08-11,19:15,AMS,1826,107,5197,european
FLT_20250811_0167,LH6913,LH,A320,2025-08-11,15:30,TLS,1165,83,2710,international
FLT_20250811_0168,KL1433,KL,B738,2025-08-11,16:45,TLS,1536,140,6986,international
FLT_20250811_0169,LH727,LH,B738,2025-08-11,10:15,TLS,817,85,3877,european
FLT_20250811_0170,FR4268,FR,A333,2025-08-11,21:15,TLS,1274,118,4422,european
FLT_20250811_0171,KL5883,KL,B738,2025-08-11,07:30,LYS,1802,99,6502,domestic
FLT_20250811_0172,FR6098,FR,A333,2025-08-11,14:45,AMS,1367,144,3570,european
FLT_20250811_0173,LH5177,LH,B738,2025-08-11,07:45,FCO,1494,146,5833,domestic
FLT_20250811_0174,FR5483,FR,B738,2025-08-11,12:15,LHR,1571,173,4067,european
FLT_20250811_0175,AF3782,AF,B738,2025-08-11,23:00,AMS,1884,165,6289,international
FLT_20250811_0176,W6784,W6,A333,2025-08-11,22:30,AMS,1014,93,4187,domestic
FLT_20250811_0177,FR7694,FR,B738,2025-08-11,08:45,MAD,1826,112,4762,domestic
FLT_20250811_0178,U24608,U2,A320,2025-08-11,15:15,BCN,1943,86,2200,european
FLT_20250811_0179,LH1976,LH,B738,2025-08-11,09:00,MAD,953,164,3898,european
FLT_20250811_0180,FR8229,FR,B738,2025-08-11,10:00,NCE,1085,140,4257,international
FLT_20250812_0001,FR5209,FR,A333,2025-08-12,07:30,MAD,1531,95,3756,european
FLT_20250812_0002,AF4540,AF,A333,2025-08-12,10:15,LHR,1611,121,7127,international
FLT_20250812_0003,AF1486,AF,A333,2025-08-12,16:15,MUC,1632,91,7522,domestic
FLT_20250812_0004,U29378,U2,A320,2025-08-12,20:45,LYS,620,180,4264,european
FLT_20250812_0005,KL5761,KL,A333,2025-08-12,22:45,MUC,739,100,3597,domestic
FLT_20250812_0006,LH1705,LH,A333,2025-08-12,07:15,TLS,514,97,5388,domestic
FLT_20250812_0007,U27901,U2,B738,2025-08-12,17:45,LHR,941,135,4913,domestic
FLT_20250812_0008,BA7192,BA,B738,2025-08-12,11:30,FCO,325,88,5961,international
FLT_20250812_0009,W66580,W6,A320,2025-08-12,12:00,MAD,1735,88,5868,international
FLT_20250812_0010,U26379,U2,B738,2025-08-12,08:00,AMS,1240,155,3972,international
FLT_20250812_0011,AF4104,AF,A320,2025-08-12,07:45,MAD,1254,147,3482,international
FLT_20250812_0012,LH9845,LH,B738,2025-08-12,15:00,FCO,765,178,2704,international
FLT_20250812_0013,FR2073,FR,A333,2025-08-12,10:45,BCN,992,80,3326,european
FLT_20250812_0014,BA3781,BA,A333,2025-08-12,10:30,BCN,1181,87,4017,european
FLT_20250812_0015,FR9205,FR,B738,2025-08-12,15:30,FCO,1788,92,3135,domestic
FLT_20250812_0016,U28524,U2,B738,2025-08-12,06:30,FRA,1130,124,4310,international
FLT_20250812_0017,KL5387,KL,B738,2025-08-12,14:45,FCO,1950,119,6883,european
FLT_20250812_0018,KL3748,KL,A320,2025-08-12,16:30,LHR,998,123,6684,international
FLT_20250812_0019,W61048,W6,A320,2025-08-12,17:00,TLS,1793,82,5827,domestic
FLT_20250812_0020,AF6197,AF,B738,2025-08-12,11:30,AMS,1476,177,3756,european
FLT_20250812_0021,BA8528,BA,B738,2025-08-12,12:30,MUC,1260,171,5143,domestic
FLT_20250812_0022,U27757,U2,B738,2025-08-12,13:30,MAD,967,84,4111,european
FLT_20250812_0023,FR4755,FR,B738,2025-08-12,12:45,MUC,1206,132,4093,international
FLT_20250812_0024,AF5112,AF,A320,2025-08-12,17:00,NCE,1293,116,4845,international
FLT_20250812_0025,KL6623,KL,B738,2025-08-12,09:15,MAD,1540,171,4444,international
FLT_20250812_0026,AF6159,AF,B738,2025-08-12,22:15,LHR,1232,105,7433,domestic
FLT_20250812_0027,KL9082,KL,A333,2025-08-12,16:00,FRA,646,96,7996,european
FLT_20250812_0028,KL8680,KL,A320,2025-08-12,14:00,FRA,590,83,4837,international
FLT_20250812_0029,LH9532,LH,A320,2025-08-12,14:00,LYS,399,161,7823,european
FLT_20250812_0030,AF9184,AF,A320,2025-08-12,13:15,AMS,1628,129,2385,domestic
FLT_20250812_0031,W64833,W6,B738,2025-08-12,06:15,LYS,1662,122,6492,international
FLT_20250812_0032,W64755,W6,B738,2025-08-12,12:15,MUC,1959,166,3922,european
FLT_20250812_0033,W62713,W6,A320,2025-08-12,21:00,TLS,784,117,7391,domestic
FLT_20250812_0034,FR6741,FR,A333,2025-08-12,18:15,AMS,545,139,6482,european
FLT_20250812_0035,W65207,W6,A333,2025-08-12,09:15,FCO,734,176,4923,international
FLT_20250812_0036,BA1433,BA,B738,2025-08-12,17:15,LYS,309,93,2464,domestic
FLT_20250812_0037,LH6754,LH,A320,2025-08-12,08:15,MUC,1716,91,5702,european
FLT_20250812_0038,BA1056,BA,A320,2025-08-12,19:30,FCO,732,137,7649,international
FLT_20250812_0039,BA5906,BA,A333,2025-08-12,19:15,BCN,844,176,5326,domestic
FLT_20250812_0040,U29941,U2,B738,2025-08-12,10:00,AMS,1885,115,5319,domestic
FLT_20250812_0041,U26023,U2,A320,2025-08-12,10:45,FCO,738,163,4817,international
FLT_20250812_0042,W62629,W6,B738,2025-08-12,09:15,NCE,1724,170,3355,international
FLT_20250812_0043,AF1886,AF,B738,2025-08-12,08:30,BCN,1417,124,4087,domestic
FLT_20250812_0044,FR7424,FR,A333,2025-08-12,17:15,MUC,1662,102,7593,european
FLT_20250812_0045,W68827,W6,B738,2025-08-12,15:45,NCE,1386,157,3218,international
FLT_20250812_0046,KL2646,KL,B738,2025-08-12,11:45,BCN,1934,92,3868,european
FLT_20250812_0047,BA7664,BA,B738,2025-08-12,19:15,FRA,1184,121,5225,european
FLT_20250812_0048,AF581,AF,A320,2025-08-12,13:45,MAD,744,87,2702,international
FLT_20250812_0049,BA5685,BA,A333,2025-08-12,10:15,FRA,815,117,2087,domestic
FLT_20250812_0050,W65584,W6,A320,2025-08-12,23:45,AMS,570,173,4196,domestic
FLT_20250812_0051,BA9286,BA,A320,2025-08-12,09:30,BCN,344,157,5170,european
FLT_20250812_0052,AF791,AF,A333,2025-08-12,15:30,NCE,1098,106,7717,european
FLT_20250812_0053,BA4650,BA,B738,2025-08-12,17:45,LHR,1372,83,2302,international
FLT_20250812_0054,KL7877,KL,A333,2025-08-12,17:45,LHR,672,172,2716,domestic
FLT_20250812_0055,LH7110,LH,A333,2025-08-12,22:45,MUC,1464,137,3563,international
FLT_20250812_0056,U24184,U2,A320,2025-08-12,12:45,FRA,677,128,4317,european
FLT_20250812_0057,W68590,W6,A333,2025-08-12,23:45,LHR,1980,179,4165,international
FLT_20250812_0058,LH4247,LH,A320,2025-08-12,18:30,TLS,1447,104,3061,european
FLT_20250812_0059,BA4210,BA,A320,2025-08-12,19:00,TLS,1590,153,7600,european
FLT_20250812_0060,U29036,U2,A333,2025-08-12,10:30,NCE,1747,173,2763,domestic
FLT_20250812_0061,KL8345,KL,B738,2025-08-12,22:15,TLS,1846,167,7503,international
FLT_20250812_0062,LH9976,LH,B738,2025-08-12,06:30,LHR,828,80,3007,international
FLT_20250812_0063,BA8091,BA,A333,2025-08-12,08:15,LYS,940,165,7524,international
FLT_20250812_0064,U23765,U2,A320,2025-08-12,23:30,LHR,1674,88,2651,domestic
FLT_20250812_0065,FR3084,FR,B738,2025-08-12,22:30,TLS,1275,82,4842,international
FLT_20250812_0066,W64706,W6,A333,2025-08-12,19:30,BCN,1216,120,5312,european
FLT_20250812_0067,AF1109,AF,B738,2025-08-12,13:00,FRA,1880,130,2546,domestic
FLT_20250812_0068,LH5316,LH,B738,2025-08-12,15:15,NCE,1301,115,4865,domestic
FLT_20250812_0069,KL8939,KL,A320,2025-08-12,08:15,FCO,1723,97,7296,european
FLT_20250812_0070,W68301,W6,B738,2025-08-12,15:45,BCN,1198,126,2574,european
FLT_20250812_0071,W67873,W6,B738,2025-08-12,07:45,TLS,726,113,2057,international
FLT_20250812_0072,FR5016,FR,A333,2025-08-12,21:15,NCE,1710,167,4338,international
FLT_20250812_0073,U27697,U2,B738,2025-08-12,13:45,LYS,877,126,5016,european
FLT_20250812_0074,LH1189,LH,A320,2025-08-12,15:30,FCO,1255,123,3543,domestic
FLT_20250812_0075,AF5983,AF,B738,2025-08-12,15:00,MUC,1648,110,3834,european
FLT_20250812_0076,BA7105,BA,A320,2025-08-12,22:45,LHR,991,126,5450,domestic
FLT_20250812_0077,LH3643,LH,B738,2025-08-12,17:45,LHR,1637,80,7873,european
FLT_20250812_0078,AF8125,AF,A320,2025-08-12,10:15,MUC,1633,96,6258,international
FLT_20250812_0079,W64643,W6,A333,2025-08-12,12:30,BCN,793,89,2636,international
FLT_20250812_0080,U21832,U2,A320,2025-08-12,18:15,MAD,1226,177,3758,domestic
FLT_20250812_0081,W66459,W6,B738,2025-08-12,10:15,LYS,1277,146,5486,european
FLT_20250812_0082,W64741,W6,A333,2025-08-12,21:30,MAD,1329,147,7484,domestic
FLT_20250812_0083,AF9080,AF,A320,2025-08-12,19:45,TLS,1305,113,5269,domestic
FLT_20250812_0084,FR448,FR,A320,2025-08-12,20:45,MAD,1025,168,6092,international
FLT_20250812_0085,KL6492,KL,B738,2025-08-12,14:30,FCO,1743,137,7501,international
FLT_20250812_0086,U27788,U2,A333,2025-08-12,07:15,NCE,1580,100,7267,domestic
FLT_20250812_0087,FR2447,FR,A333,2025-08-12,12:45,MAD,719,83,5014,european
FLT_20250812_0088,AF1952,AF,A333,2025-08-12,20:15,BCN,323,96,6504,domestic
FLT_20250812_0089,LH731,LH,A333,2025-08-12,21:00,FRA,1008,86,6450,international
FLT_20250812_0090,W69524,W6,B738,2025-08-12,12:45,BCN,1201,175,4867,european
FLT_20250812_0091,FR1655,FR,B738,2025-08-12,09:45,FRA,320,136,6745,european
FLT_20250812_0092,LH3624,LH,A333,2025-08-12,11:15,LYS,1528,163,4306,european
FLT_20250812_0093,U27849,U2,A320,2025-08-12,18:45,FRA,1123,110,5438,domestic
FLT_20250812_0094,KL8497,KL,A333,2025-08-12,17:45,LHR,324,149,3849,international
FLT_20250812_0095,BA3059,BA,A333,2025-08-12,21:30,FCO,320,127,5651,international
FLT_20250812_0096,U24630,U2,A333,2025-08-12,10:30,FRA,835,143,3859,domestic
FLT_20250812_0097,U29096,U2,A320,2025-08-12,09:45,MUC,742,96,2928,european
FLT_20250812_0098,BA8158,BA,A333,2025-08-12,15:15,AMS,979,129,4985,international
FLT_20250812_0099,KL5325,KL,A333,2025-08-12,21:30,LYS,1556,91,5667,international
FLT_20250812_0100,LH3302,LH,A320,2025-08-12,16:45,FRA,1661,126,4548,domestic
FLT_20250812_0101,BA7592,BA,A333,2025-08-12,18:30,MAD,1524,116,3062,domestic
FLT_20250812_0102,BA5222,BA,A320,2025-08-12,15:15,MAD,1449,95,2995,european
FLT_20250812_0103,U21902,U2,A320,2025-08-12,07:45,FCO,1660,148,5160,international
FLT_20250812_0104,FR8827,FR,A333,2025-08-12,22:00,FRA,1504,161,4523,international
FLT_20250812_0105,FR4289,FR,A320,2025-08-12,08:45,TLS,1277,95,7196,domestic
FLT_20250812_0106,U29589,U2,B738,2025-08-12,18:45,LYS,1187,126,3830,european
FLT_20250812_0107,KL3801,KL,B738,2025-08-12,09:45,LHR,1450,176,4382,european
FLT_20250812_0108,KL6339,KL,B738,2025-08-12,18:15,MAD,1586,171,7233,international
FLT_20250812_0109,W6324,W6,A333,2025-08-12,09:15,AMS,1919,91,4288,european
FLT_20250812_0110,BA9215,BA,A333,2025-08-12,08:15,AMS,539,92,7459,domestic
FLT_20250812_0111,W62976,W6,A320,2025-08-12,07:15,MAD,396,116,4551,domestic
FLT_20250812_0112,U24546,U2,B738,2025-08-12,17:00,TLS,998,166,2481,european
FLT_20250812_0113,KL6262,KL,A320,2025-08-12,06:30,MUC,1866,109,7374,international
FLT_20250812_0114,W63615,W6,A320,2025-08-12,06:00,FCO,1660,143,2511,international
FLT_20250812_0115,W68801,W6,A320,2025-08-12,10:00,NCE,1862,143,4386,european
FLT_20250812_0116,FR1547,FR,A320,2025-08-12,12:00,LYS,634,178,6200,european
FLT_20250812_0117,LH7108,LH,B738,2025-08-12,15:45,LHR,981,168,3402,european
FLT_20250812_0118,LH7719,LH,B738,2025-08-12,10:30,MAD,372,97,7595,domestic
FLT_20250812_0119,LH7128,LH,A333,2025-08-12,10:15,MAD,313,121,6901,european
FLT_20250812_0120,FR9951,FR,A333,2025-08-12,06:45,MUC,1945,174,6874,european
FLT_20250812_0121,KL3903,KL,B738,2025-08-12,16:00,TLS,561,143,4937,international
FLT_20250812_0122,AF5772,AF,A320,2025-08-12,08:00,AMS,1781,168,4602,european
FLT_20250812_0123,LH8308,LH,A320,2025-08-12,13:45,MUC,647,154,5434,domestic
FLT_20250812_0124,FR2200,FR,B738,2025-08-12,13:15,BCN,1140,93,7466,domestic
FLT_20250812_0125,U25328,U2,A333,2025-08-12,09:00,TLS,1148,180,3611,international
FLT_20250812_0126,LH6436,LH,A320,2025-08-12,14:15,TLS,355,128,4732,domestic
FLT_20250812_0127,BA6387,BA,A333,2025-08-12,18:00,FRA,1366,91,6375,international
FLT_20250812_0128,W62651,W6,B738,2025-08-12,22:30,NCE,1625,164,4380,european
FLT_20250812_0129,U26943,U2,A333,2025-08-12,06:45,MUC,1452,137,3152,european
FLT_20250812_0130,W66854,W6,A320,2025-08-12,10:15,TLS,1117,128,6792,domestic
FLT_20250812_0131,FR5487,FR,A320,2025-08-12,16:00,NCE,1858,129,7400,european
FLT_20250812_0132,BA2223,BA,A320,2025-08-12,15:45,LYS,676,124,5129,international
FLT_20250812_0133,W62062,W6,A320,2025-08-12,20:45,LYS,305,96,5698,european
FLT_20250812_0134,LH1418,LH,A333,2025-08-12,09:30,FCO,1650,160,5111,international
FLT_20250812_0135,W62197,W6,A320,2025-08-12,11:30,BCN,1894,152,3780,domestic
FLT_20250812_0136,KL956,KL,B738,2025-08-12,11:45,FCO,1594,90,4552,international
FLT_20250812_0137,KL1135,KL,A320,2025-08-12,21:15,NCE,1489,148,2732,domestic
FLT_20250812_0138,W66608,W6,A320,2025-08-12,06:30,FRA,1047,176,5384,domestic
FLT_20250812_0139,U24311,U2,B738,2025-08-12,22:30,TLS,1015,147,2930,international
FLT_20250812_0140,LH3162,LH,A320,2025-08-12,22:30,MAD,1116,95,3406,european
FLT_20250812_0141,KL705,KL,A333,2025-08-12,21:00,BCN,879,118,2631,european
